timestamp,event,event2,gluc_mmol_L,kh_g,Dauer (hh:mm:ss),delta_time_s
2025-12-09 19:16:24,EGV,,6.5,,,69384.0
2025-12-09 19:21:24,EGV,,6.8,,,69684.0
2025-12-09 19:26:25,EGV,,7.3,,,69985.0
2025-12-09 19:31:27,EGV,,7.6,,,70287.0
2025-12-09 19:36:27,EGV,,7.9,,,70587.0
2025-12-09 19:41:24,EGV,,8.4,,,70884.0
2025-12-09 19:46:25,EGV,,8.5,,,71185.0
2025-12-09 19:51:24,EGV,,8.4,,,71484.0
2025-12-09 19:56:24,EGV,,8.2,,,71784.0
2025-12-09 20:01:24,EGV,,7.8,,,72084.0
2025-12-09 20:06:25,EGV,,7.5,,,72385.0
2025-12-09 20:11:25,EGV,,7.3,,,72685.0
2025-12-09 20:16:24,EGV,,6.9,,,72984.0
2025-12-09 20:21:25,EGV,,6.5,,,73285.0
2025-12-09 20:26:25,EGV,,6.3,,,73585.0
2025-12-09 20:31:25,EGV,,6.2,,,73885.0
2025-12-09 20:36:25,EGV,,6.2,,,74185.0
2025-12-09 20:41:25,EGV,,5.9,,,74485.0
2025-12-09 20:46:25,EGV,,5.9,,,74785.0
2025-12-09 20:51:25,EGV,,5.9,,,75085.0
2025-12-09 20:56:25,EGV,,5.5,,,75385.0
2025-12-09 21:01:24,EGV,,5.3,,,75684.0
2025-12-09 21:06:25,EGV,,5.1,,,75985.0
2025-12-09 21:11:25,EGV,,5.0,,,76285.0
2025-12-09 21:16:24,EGV,,4.8,,,76584.0
2025-12-09 21:21:25,EGV,,4.8,,,76885.0
2025-12-09 21:26:24,EGV,,4.7,,,77184.0
2025-12-09 21:31:25,EGV,,4.8,,,77485.0
2025-12-09 21:36:24,EGV,,4.9,,,77784.0
2025-12-09 21:41:26,EGV,,4.7,,,78086.0
2025-12-09 21:46:25,EGV,,4.7,,,78385.0
2025-12-09 21:51:24,EGV,,4.7,,,78684.0
2025-12-09 21:56:24,EGV,,4.7,,,78984.0
2025-12-09 22:01:24,EGV,,4.8,,,79284.0
2025-12-09 22:06:25,EGV,,4.8,,,79585.0
2025-12-09 22:11:25,EGV,,4.9,,,79885.0
2025-12-09 22:16:25,EGV,,5.0,,,80185.0
2025-12-09 22:21:25,EGV,,5.1,,,80485.0
2025-12-09 22:26:25,EGV,,5.1,,,80785.0
2025-12-09 22:31:25,EGV,,5.1,,,81085.0
2025-12-09 22:36:25,EGV,,5.0,,,81385.0
2025-12-09 22:41:25,EGV,,4.9,,,81685.0
2025-12-09 22:46:24,EGV,,4.9,,,81984.0
2025-12-09 22:51:24,EGV,,4.9,,,82284.0
2025-12-09 22:56:25,EGV,,5.3,,,82585.0
2025-12-09 23:01:25,EGV,,5.3,,,82885.0
2025-12-09 23:06:25,EGV,,5.2,,,83185.0
2025-12-09 23:11:24,EGV,,5.1,,,83484.0
2025-12-09 23:16:24,EGV,,5.2,,,83784.0
2025-12-09 23:21:24,EGV,,5.2,,,84084.0
2025-12-09 23:26:24,EGV,,5.3,,,84384.0
2025-12-09 23:31:25,EGV,,5.3,,,84685.0
2025-12-09 23:36:24,EGV,,5.4,,,84984.0
2025-12-09 23:41:26,EGV,,5.4,,,85286.0
2025-12-09 23:46:24,EGV,,5.4,,,85584.0
2025-12-09 23:51:24,EGV,,5.5,,,85884.0
2025-12-09 23:56:25,EGV,,5.5,,,86185.0
2025-12-10 00:01:24,EGV,,5.5,,,84.0
2025-12-10 00:06:24,EGV,,5.6,,,384.0
2025-12-10 00:11:25,EGV,,5.6,,,685.0
2025-12-10 00:16:25,EGV,,5.5,,,985.0
2025-12-10 00:21:25,EGV,,5.4,,,1285.0
2025-12-10 00:26:24,EGV,,5.4,,,1584.0
2025-12-10 00:31:25,EGV,,5.4,,,1885.0
2025-12-10 00:36:25,EGV,,5.4,,,2185.0
2025-12-10 00:41:25,EGV,,5.4,,,2485.0
2025-12-10 00:46:24,EGV,,5.3,,,2784.0
2025-12-10 00:51:24,EGV,,5.4,,,3084.0
2025-12-10 00:56:24,EGV,,5.4,,,3384.0
2025-12-10 01:01:25,EGV,,5.5,,,3685.0
2025-12-10 01:06:24,EGV,,5.3,,,3984.0
2025-12-10 01:11:24,EGV,,5.3,,,4284.0
2025-12-10 01:16:24,EGV,,5.4,,,4584.0
2025-12-10 01:21:24,EGV,,5.5,,,4884.0
2025-12-10 01:26:24,EGV,,5.3,,,5184.0
2025-12-10 01:31:24,EGV,,5.5,,,5484.0
2025-12-10 01:36:25,EGV,,5.5,,,5785.0
2025-12-10 01:41:25,EGV,,5.5,,,6085.0
2025-12-10 01:46:26,EGV,,5.5,,,6386.0
2025-12-10 01:51:24,EGV,,5.5,,,6684.0
2025-12-10 01:56:24,EGV,,5.7,,,6984.0
2025-12-10 02:01:24,EGV,,5.7,,,7284.0
2025-12-10 02:06:24,EGV,,5.8,,,7584.0
2025-12-10 02:11:24,EGV,,5.5,,,7884.0
2025-12-10 02:16:25,EGV,,5.7,,,8185.0
2025-12-10 02:21:25,EGV,,5.5,,,8485.0
2025-12-10 02:26:24,EGV,,5.4,,,8784.0
2025-12-10 02:31:24,EGV,,5.4,,,9084.0
2025-12-10 02:36:25,EGV,,5.4,,,9385.0
2025-12-10 02:41:24,EGV,,5.4,,,9684.0
2025-12-10 02:46:24,EGV,,5.5,,,9984.0
2025-12-10 02:51:24,EGV,,5.4,,,10284.0
2025-12-10 02:56:24,EGV,,5.4,,,10584.0
2025-12-10 03:01:25,EGV,,5.5,,,10885.0
2025-12-10 03:06:24,EGV,,5.4,,,11184.0
2025-12-10 03:11:25,EGV,,5.4,,,11485.0
2025-12-10 03:16:24,EGV,,5.4,,,11784.0
2025-12-10 03:21:24,EGV,,5.3,,,12084.0
2025-12-10 03:26:24,EGV,,5.3,,,12384.0
2025-12-10 03:31:25,EGV,,4.9,,,12685.0
2025-12-10 03:36:24,EGV,,5.2,,,12984.0
2025-12-10 03:41:25,EGV,,5.2,,,13285.0
2025-12-10 03:46:24,EGV,,5.4,,,13584.0
2025-12-10 03:51:25,EGV,,5.2,,,13885.0
2025-12-10 03:56:24,EGV,,5.1,,,14184.0
2025-12-10 04:01:25,EGV,,5.4,,,14485.0
2025-12-10 04:06:24,EGV,,5.4,,,14784.0
2025-12-10 04:11:24,EGV,,5.5,,,15084.0
2025-12-10 04:16:24,EGV,,5.5,,,15384.0
2025-12-10 04:21:24,EGV,,5.4,,,15684.0
2025-12-10 04:26:24,EGV,,5.4,,,15984.0
2025-12-10 04:31:24,EGV,,5.2,,,16284.0
2025-12-10 04:36:24,EGV,,5.1,,,16584.0
2025-12-10 04:41:24,EGV,,5.1,,,16884.0
2025-12-10 04:46:24,EGV,,5.2,,,17184.0
2025-12-10 04:51:24,EGV,,5.0,,,17484.0
2025-12-10 04:56:24,EGV,,5.1,,,17784.0
2025-12-10 05:01:24,EGV,,5.2,,,18084.0
2025-12-10 05:06:24,EGV,,5.3,,,18384.0
2025-12-10 05:11:24,EGV,,5.4,,,18684.0
2025-12-10 05:16:25,EGV,,5.5,,,18985.0
2025-12-10 05:21:24,EGV,,5.4,,,19284.0
2025-12-10 05:26:24,EGV,,5.4,,,19584.0
2025-12-10 05:31:24,EGV,,5.5,,,19884.0
2025-12-10 05:36:24,EGV,,5.4,,,20184.0
2025-12-10 05:41:24,EGV,,5.4,,,20484.0
2025-12-10 05:46:24,EGV,,5.4,,,20784.0
2025-12-10 05:51:25,EGV,,5.4,,,21085.0
2025-12-10 05:56:24,EGV,,5.3,,,21384.0
2025-12-10 06:01:24,EGV,,5.3,,,21684.0
2025-12-10 06:06:24,EGV,,5.3,,,21984.0
2025-12-10 06:11:24,EGV,,5.3,,,22284.0
2025-12-10 06:16:24,EGV,,5.4,,,22584.0
2025-12-10 06:21:24,EGV,,5.4,,,22884.0
2025-12-10 06:26:24,EGV,,5.4,,,23184.0
2025-12-10 06:31:23,EGV,,5.4,,,23483.0
2025-12-10 06:36:24,EGV,,5.4,,,23784.0
2025-12-10 06:41:24,EGV,,5.3,,,24084.0
2025-12-10 06:46:24,EGV,,5.7,,,24384.0
2025-12-10 06:51:23,EGV,,5.7,,,24683.0
2025-12-10 06:56:24,EGV,,5.7,,,24984.0
2025-12-10 07:01:24,EGV,,5.3,,,25284.0
2025-12-10 07:06:24,EGV,,5.3,,,25584.0
2025-12-10 07:11:24,EGV,,5.3,,,25884.0
2025-12-10 07:16:24,EGV,,5.2,,,26184.0
2025-12-10 07:21:24,EGV,,5.2,,,26484.0
2025-12-10 07:26:24,EGV,,5.3,,,26784.0
2025-12-10 07:31:24,EGV,,5.4,,,27084.0
2025-12-10 07:36:23,EGV,,5.4,,,27383.0
2025-12-10 07:41:24,EGV,,5.4,,,27684.0
2025-12-10 07:46:24,EGV,,5.5,,,27984.0
2025-12-10 07:51:23,EGV,,5.6,,,28283.0
2025-12-10 07:56:25,EGV,,5.6,,,28585.0
2025-12-10 08:01:23,EGV,,5.8,,,28883.0
2025-12-10 08:06:24,EGV,,6.2,,,29184.0
2025-12-10 08:11:24,EGV,,6.4,,,29484.0
2025-12-10 08:16:24,EGV,,6.3,,,29784.0
2025-12-10 08:21:24,EGV,,6.3,,,30084.0
2025-12-10 08:26:24,EGV,,6.0,,,30384.0
2025-12-10 08:31:24,EGV,,5.9,,,30684.0
2025-12-10 08:36:24,EGV,,5.9,,,30984.0
2025-12-10 08:41:24,EGV,,5.9,,,31284.0
2025-12-10 08:46:24,EGV,,6.0,,,31584.0
2025-12-10 08:51:24,EGV,,6.3,,,31884.0
2025-12-10 08:56:23,EGV,,6.4,,,32183.0
2025-12-10 09:01:23,EGV,,6.2,,,32483.0
2025-12-10 09:06:23,EGV,,5.9,,,32783.0
2025-12-10 09:11:24,EGV,,6.1,,,33084.0
2025-12-10 09:16:23,EGV,,6.3,,,33383.0
2025-12-10 09:21:24,EGV,,6.5,,,33684.0
2025-12-10 09:26:24,EGV,,6.7,,,33984.0
2025-12-10 09:31:24,EGV,,6.7,,,34284.0
2025-12-10 09:36:24,EGV,,6.5,,,34584.0
2025-12-10 09:41:24,EGV,,6.4,,,34884.0
2025-12-10 09:46:23,EGV,,6.2,,,35183.0
2025-12-10 09:51:24,EGV,,5.9,,,35484.0
2025-12-10 09:56:23,EGV,,5.8,,,35783.0
2025-12-10 10:01:25,EGV,,5.8,,,36085.0
2025-12-10 10:06:24,EGV,,5.7,,,36384.0
2025-12-10 10:11:24,EGV,,5.7,,,36684.0
2025-12-10 10:16:23,EGV,,5.7,,,36983.0
2025-12-10 10:21:24,EGV,,5.6,,,37284.0
2025-12-10 10:26:23,EGV,,5.6,,,37583.0
2025-12-10 10:31:24,EGV,,5.5,,,37884.0
2025-12-10 10:36:24,EGV,,5.5,,,38184.0
2025-12-10 10:41:23,EGV,,5.5,,,38483.0
2025-12-10 10:46:24,EGV,,5.5,,,38784.0
2025-12-10 10:51:23,EGV,,5.5,,,39083.0
2025-12-10 10:56:23,EGV,,5.5,,,39383.0
2025-12-10 11:01:23,EGV,,5.5,,,39683.0
2025-12-10 11:06:24,EGV,,5.5,,,39984.0
2025-12-10 11:11:24,EGV,,5.5,,,40284.0
2025-12-10 11:16:23,EGV,,5.4,,,40583.0
2025-12-10 11:21:24,EGV,,5.4,,,40884.0
2025-12-10 11:26:23,EGV,,5.4,,,41183.0
2025-12-10 11:31:24,EGV,,5.3,,,41484.0
2025-12-10 11:36:24,EGV,,5.3,,,41784.0
2025-12-10 11:41:23,EGV,,5.3,,,42083.0
2025-12-10 11:46:23,EGV,,5.5,,,42383.0
2025-12-10 11:51:24,EGV,,6.0,,,42684.0
2025-12-10 11:56:23,EGV,,6.4,,,42983.0
2025-12-10 12:01:24,EGV,,6.7,,,43284.0
2025-12-10 12:06:25,EGV,,6.7,,,43585.0
2025-12-10 12:11:23,EGV,,6.5,,,43883.0
2025-12-10 12:16:24,EGV,,6.5,,,44184.0
2025-12-10 12:21:24,EGV,,6.4,,,44484.0
2025-12-10 12:26:24,EGV,,6.3,,,44784.0
2025-12-10 12:31:24,EGV,,6.3,,,45084.0
2025-12-10 12:36:23,EGV,,6.1,,,45383.0
2025-12-10 12:41:23,EGV,,6.0,,,45683.0
2025-12-10 12:46:23,EGV,,5.9,,,45983.0
2025-12-10 12:51:23,EGV,,5.9,,,46283.0
2025-12-10 12:56:23,EGV,,6.0,,,46583.0
2025-12-10 13:01:23,EGV,,5.9,,,46883.0
2025-12-10 13:06:23,EGV,,5.8,,,47183.0
2025-12-10 13:11:24,EGV,,5.9,,,47484.0
2025-12-10 13:16:24,EGV,,5.9,,,47784.0
2025-12-10 13:21:23,EGV,,6.1,,,48083.0
2025-12-10 13:26:24,EGV,,6.4,,,48384.0
2025-12-10 13:31:23,EGV,,7.0,,,48683.0
2025-12-10 13:36:24,EGV,,7.7,,,48984.0
2025-12-10 13:41:24,EGV,,8.2,,,49284.0
2025-12-10 13:46:24,EGV,,8.7,,,49584.0
2025-12-10 13:51:23,EGV,,9.4,,,49883.0
2025-12-10 13:56:24,EGV,,9.7,,,50184.0
2025-12-10 14:01:23,EGV,,9.9,,,50483.0
2025-12-10 14:06:25,EGV,,9.9,,,50785.0
2025-12-10 14:11:23,EGV,,9.8,,,51083.0
2025-12-10 14:16:23,EGV,,9.5,,,51383.0
2025-12-10 14:21:24,EGV,,8.9,,,51684.0
2025-12-10 14:26:23,EGV,,8.2,,,51983.0
2025-12-10 14:31:24,EGV,,7.5,,,52284.0
2025-12-10 14:36:23,EGV,,7.2,,,52583.0
2025-12-10 14:41:23,EGV,,7.4,,,52883.0
2025-12-10 14:46:23,EGV,,7.8,,,53183.0
2025-12-10 14:51:23,EGV,,8.1,,,53483.0
2025-12-10 14:56:23,EGV,,8.5,,,53783.0
2025-12-10 15:01:24,EGV,,8.7,,,54084.0
2025-12-10 15:06:24,EGV,,8.3,,,54384.0
2025-12-10 15:11:24,EGV,,7.9,,,54684.0
2025-12-10 15:16:23,EGV,,7.8,,,54983.0
2025-12-10 15:21:23,EGV,,7.5,,,55283.0
2025-12-10 15:26:24,EGV,,7.4,,,55584.0
2025-12-10 15:31:23,EGV,,7.3,,,55883.0
2025-12-10 15:36:23,EGV,,7.0,,,56183.0
2025-12-10 15:41:23,EGV,,7.0,,,56483.0
2025-12-10 15:46:24,EGV,,6.8,,,56784.0
2025-12-10 15:51:24,EGV,,6.7,,,57084.0
2025-12-10 15:56:23,EGV,,6.3,,,57383.0
2025-12-10 16:01:23,EGV,,5.8,,,57683.0
2025-12-10 16:06:24,EGV,,5.7,,,57984.0
2025-12-10 16:11:25,EGV,,5.5,,,58285.0
2025-12-10 16:16:24,EGV,,5.3,,,58584.0
2025-12-10 16:21:23,EGV,,5.2,,,58883.0
2025-12-10 16:26:23,EGV,,5.2,,,59183.0
2025-12-10 16:31:24,EGV,,5.5,,,59484.0
2025-12-10 16:36:23,EGV,,5.6,,,59783.0
2025-12-10 16:41:23,EGV,,5.7,,,60083.0
2025-12-10 16:46:24,EGV,,5.7,,,60384.0
2025-12-10 16:51:24,EGV,,5.9,,,60684.0
2025-12-10 16:56:23,EGV,,6.0,,,60983.0
2025-12-10 17:01:24,EGV,,6.0,,,61284.0
2025-12-10 17:06:24,EGV,,6.0,,,61584.0
2025-12-10 17:11:24,EGV,,6.0,,,61884.0
2025-12-10 17:16:23,EGV,,6.0,,,62183.0
2025-12-10 17:21:23,EGV,,5.8,,,62483.0
2025-12-10 17:26:23,EGV,,5.7,,,62783.0
2025-12-10 17:31:23,EGV,,5.5,,,63083.0
2025-12-10 17:36:23,EGV,,5.4,,,63383.0
2025-12-10 17:41:23,EGV,,5.3,,,63683.0
2025-12-10 17:46:23,EGV,,5.4,,,63983.0
2025-12-10 17:51:23,EGV,,5.4,,,64283.0
2025-12-10 17:56:23,EGV,,5.3,,,64583.0
2025-12-10 18:01:23,EGV,,5.3,,,64883.0
2025-12-10 18:06:23,EGV,,5.3,,,65183.0
2025-12-10 18:11:23,EGV,,5.3,,,65483.0
2025-12-10 18:16:26,EGV,,5.4,,,65786.0
2025-12-10 18:21:23,EGV,,5.4,,,66083.0
2025-12-10 18:26:23,EGV,,5.4,,,66383.0
2025-12-10 18:31:23,EGV,,5.4,,,66683.0
2025-12-10 18:36:23,EGV,,5.3,,,66983.0
2025-12-10 18:41:23,EGV,,5.3,,,67283.0
2025-12-10 18:46:23,EGV,,5.3,,,67583.0
2025-12-10 18:51:23,EGV,,5.3,,,67883.0
2025-12-10 18:56:23,EGV,,5.3,,,68183.0
2025-12-10 19:01:24,EGV,,5.4,,,68484.0
2025-12-10 19:06:23,EGV,,5.5,,,68783.0
2025-12-10 19:11:23,EGV,,5.5,,,69083.0
2025-12-10 19:16:23,EGV,,5.4,,,69383.0
2025-12-10 19:21:23,EGV,,5.5,,,69683.0
2025-12-10 19:26:23,EGV,,5.4,,,69983.0
2025-12-10 19:31:23,EGV,,5.4,,,70283.0
2025-12-10 19:36:23,EGV,,5.3,,,70583.0
2025-12-10 19:41:23,EGV,,5.4,,,70883.0
2025-12-10 19:46:23,EGV,,5.5,,,71183.0
2025-12-10 19:51:23,EGV,,5.5,,,71483.0
2025-12-10 19:56:23,EGV,,5.6,,,71783.0
2025-12-10 20:01:23,EGV,,5.6,,,72083.0
2025-12-10 20:06:23,EGV,,5.9,,,72383.0
2025-12-10 20:11:23,EGV,,6.4,,,72683.0
2025-12-10 20:16:24,EGV,,6.8,,,72984.0
2025-12-10 20:21:23,EGV,,7.5,,,73283.0
2025-12-10 20:26:23,EGV,,7.9,,,73583.0
2025-12-10 20:31:22,EGV,,8.4,,,73882.0
2025-12-10 20:36:23,EGV,,8.5,,,74183.0
2025-12-10 20:41:23,EGV,,8.3,,,74483.0
2025-12-10 20:46:23,EGV,,8.0,,,74783.0
2025-12-10 20:51:23,EGV,,8.0,,,75083.0
2025-12-10 20:56:23,EGV,,7.9,,,75383.0
2025-12-10 21:01:22,EGV,,7.8,,,75682.0
2025-12-10 21:06:23,EGV,,7.5,,,75983.0
2025-12-10 21:11:23,EGV,,7.7,,,76283.0
2025-12-10 21:16:22,EGV,,7.8,,,76582.0
2025-12-10 21:21:23,EGV,,7.9,,,76883.0
2025-12-10 21:26:22,EGV,,7.7,,,77182.0
2025-12-10 21:31:23,EGV,,7.3,,,77483.0
2025-12-10 21:36:23,EGV,,6.8,,,77783.0
2025-12-10 21:41:23,EGV,,6.7,,,78083.0
2025-12-10 21:46:23,EGV,,6.7,,,78383.0
2025-12-10 21:51:23,EGV,,7.0,,,78683.0
2025-12-10 21:56:22,EGV,,7.4,,,78982.0
2025-12-10 22:01:23,EGV,,7.7,,,79283.0
2025-12-10 22:06:23,EGV,,7.7,,,79583.0
2025-12-10 22:11:23,EGV,,7.7,,,79883.0
2025-12-10 22:16:23,EGV,,7.5,,,80183.0
2025-12-10 22:21:24,EGV,,7.5,,,80484.0
2025-12-10 22:26:23,EGV,,7.4,,,80783.0
2025-12-10 22:31:23,EGV,,7.2,,,81083.0
2025-12-10 22:36:23,EGV,,6.9,,,81383.0
2025-12-10 22:41:23,EGV,,6.5,,,81683.0
2025-12-10 22:46:23,EGV,,6.3,,,81983.0
2025-12-10 22:51:22,EGV,,6.1,,,82282.0
2025-12-10 22:56:23,EGV,,5.9,,,82583.0
2025-12-10 23:01:23,EGV,,5.7,,,82883.0
2025-12-10 23:06:23,EGV,,5.6,,,83183.0
2025-12-10 23:11:23,EGV,,5.6,,,83483.0
2025-12-10 23:16:23,EGV,,5.4,,,83783.0
2025-12-10 23:21:23,EGV,,5.4,,,84083.0
2025-12-10 23:26:23,EGV,,5.5,,,84383.0
2025-12-10 23:31:22,EGV,,5.4,,,84682.0
2025-12-10 23:36:22,EGV,,5.3,,,84982.0
2025-12-10 23:41:22,EGV,,5.2,,,85282.0
2025-12-10 23:46:23,EGV,,5.2,,,85583.0
2025-12-10 23:51:23,EGV,,5.2,,,85883.0
2025-12-10 23:56:23,EGV,,5.1,,,86183.0
2025-12-11 00:01:23,EGV,,5.1,,,83.0
2025-12-11 00:06:23,EGV,,5.1,,,383.0
2025-12-11 00:11:23,EGV,,5.2,,,683.0
2025-12-11 00:16:23,EGV,,4.9,,,983.0
2025-12-11 00:21:23,EGV,,4.9,,,1283.0
2025-12-11 00:26:25,EGV,,4.8,,,1585.0
2025-12-11 00:31:22,EGV,,4.8,,,1882.0
2025-12-11 00:36:23,EGV,,4.6,,,2183.0
2025-12-11 00:41:23,EGV,,4.5,,,2483.0
2025-12-11 00:46:23,EGV,,5.3,,,2783.0
2025-12-11 00:51:23,EGV,,5.4,,,3083.0
2025-12-11 00:56:22,EGV,,5.2,,,3382.0
2025-12-11 01:01:22,EGV,,5.1,,,3682.0
2025-12-11 01:06:23,EGV,,5.1,,,3983.0
2025-12-11 01:11:23,EGV,,5.1,,,4283.0
2025-12-11 01:16:23,EGV,,5.2,,,4583.0
2025-12-11 01:21:22,EGV,,5.2,,,4882.0
2025-12-11 01:26:24,EGV,,5.3,,,5184.0
2025-12-11 01:31:23,EGV,,5.3,,,5483.0
2025-12-11 01:36:22,EGV,,5.3,,,5782.0
2025-12-11 01:41:23,EGV,,5.4,,,6083.0
2025-12-11 01:46:22,EGV,,5.4,,,6382.0
2025-12-11 01:51:23,EGV,,5.4,,,6683.0
2025-12-11 01:56:22,EGV,,5.5,,,6982.0
2025-12-11 02:01:22,EGV,,5.4,,,7282.0
2025-12-11 02:06:22,EGV,,5.5,,,7582.0
2025-12-11 02:11:23,EGV,,5.5,,,7883.0
2025-12-11 02:16:22,EGV,,5.5,,,8182.0
2025-12-11 02:21:23,EGV,,5.4,,,8483.0
2025-12-11 02:26:24,EGV,,5.4,,,8784.0
2025-12-11 02:31:22,EGV,,5.5,,,9082.0
2025-12-11 02:36:22,EGV,,5.6,,,9382.0
2025-12-11 02:41:22,EGV,,5.4,,,9682.0
2025-12-11 02:46:23,EGV,,5.4,,,9983.0
2025-12-11 02:51:23,EGV,,5.5,,,10283.0
2025-12-11 02:56:22,EGV,,5.7,,,10582.0
2025-12-11 03:01:23,EGV,,5.8,,,10883.0
2025-12-11 03:06:22,EGV,,5.8,,,11182.0
2025-12-11 03:11:22,EGV,,5.6,,,11482.0
2025-12-11 03:16:23,EGV,,5.7,,,11783.0
2025-12-11 03:21:23,EGV,,5.8,,,12083.0
2025-12-11 03:26:23,EGV,,5.7,,,12383.0
2025-12-11 03:31:23,EGV,,5.7,,,12683.0
2025-12-11 03:36:22,EGV,,5.8,,,12982.0
2025-12-11 03:41:22,EGV,,5.7,,,13282.0
2025-12-11 03:46:22,EGV,,5.7,,,13582.0
2025-12-11 03:51:22,EGV,,5.7,,,13882.0
2025-12-11 03:56:23,EGV,,5.8,,,14183.0
2025-12-11 04:01:23,EGV,,5.9,,,14483.0
2025-12-11 04:06:22,EGV,,5.9,,,14782.0
2025-12-11 04:11:23,EGV,,5.9,,,15083.0
2025-12-11 04:16:23,EGV,,5.9,,,15383.0
2025-12-11 04:21:22,EGV,,5.9,,,15682.0
2025-12-11 04:26:24,EGV,,5.9,,,15984.0
2025-12-11 04:31:22,EGV,,5.9,,,16282.0
2025-12-11 04:36:23,EGV,,5.7,,,16583.0
2025-12-11 04:41:23,EGV,,5.7,,,16883.0
2025-12-11 04:46:22,EGV,,5.6,,,17182.0
2025-12-11 04:51:22,EGV,,5.5,,,17482.0
2025-12-11 04:56:22,EGV,,5.5,,,17782.0
2025-12-11 05:01:22,EGV,,5.6,,,18082.0
2025-12-11 05:06:23,EGV,,5.5,,,18383.0
2025-12-11 05:11:22,EGV,,5.4,,,18682.0
2025-12-11 05:16:22,EGV,,5.5,,,18982.0
2025-12-11 05:21:23,EGV,,5.6,,,19283.0
2025-12-11 05:26:22,EGV,,5.5,,,19582.0
2025-12-11 05:31:22,EGV,,5.6,,,19882.0
2025-12-11 05:36:22,EGV,,5.6,,,20182.0
2025-12-11 05:41:23,EGV,,5.7,,,20483.0
2025-12-11 05:46:23,EGV,,5.7,,,20783.0
2025-12-11 05:51:22,EGV,,5.7,,,21082.0
2025-12-11 05:56:22,EGV,,5.7,,,21382.0
2025-12-11 06:01:22,EGV,,5.6,,,21682.0
2025-12-11 06:06:22,EGV,,5.5,,,21982.0
2025-12-11 06:11:22,EGV,,5.5,,,22282.0
2025-12-11 06:16:23,EGV,,5.5,,,22583.0
2025-12-11 06:21:22,EGV,,5.5,,,22882.0
2025-12-11 06:26:23,EGV,,5.5,,,23183.0
2025-12-11 06:31:22,EGV,,5.5,,,23482.0
2025-12-11 06:36:22,EGV,,5.5,,,23782.0
2025-12-11 06:41:23,EGV,,5.5,,,24083.0
2025-12-11 06:46:23,EGV,,5.5,,,24383.0
2025-12-11 06:51:22,EGV,,5.3,,,24682.0
2025-12-11 06:56:23,EGV,,5.2,,,24983.0
2025-12-11 07:01:23,EGV,,5.3,,,25283.0
2025-12-11 07:06:22,EGV,,5.3,,,25582.0
2025-12-11 07:11:23,EGV,,5.4,,,25883.0
2025-12-11 07:16:22,EGV,,5.5,,,26182.0
2025-12-11 07:21:22,EGV,,5.5,,,26482.0
2025-12-11 07:26:22,EGV,,5.5,,,26782.0
2025-12-11 07:31:22,EGV,,5.5,,,27082.0
2025-12-11 07:36:23,EGV,,5.6,,,27383.0
2025-12-11 07:41:22,EGV,,5.6,,,27682.0
2025-12-11 07:46:22,EGV,,5.5,,,27982.0
2025-12-11 07:51:22,EGV,,5.4,,,28282.0
2025-12-11 07:56:22,EGV,,5.5,,,28582.0
2025-12-11 08:01:23,EGV,,5.5,,,28883.0
2025-12-11 08:06:22,EGV,,5.5,,,29182.0
2025-12-11 08:11:22,EGV,,5.5,,,29482.0
2025-12-11 08:16:22,EGV,,5.5,,,29782.0
2025-12-11 08:21:22,EGV,,5.5,,,30082.0
2025-12-11 08:26:23,EGV,,5.5,,,30383.0
2025-12-11 08:31:22,EGV,,5.5,,,30682.0
2025-12-11 08:36:22,EGV,,5.5,,,30982.0
2025-12-11 08:41:22,EGV,,5.5,,,31282.0
2025-12-11 08:46:22,EGV,,5.7,,,31582.0
2025-12-11 08:51:22,EGV,,5.9,,,31882.0
2025-12-11 08:56:22,EGV,,6.5,,,32182.0
2025-12-11 09:01:22,EGV,,6.5,,,32482.0
2025-12-11 09:06:22,EGV,,6.5,,,32782.0
2025-12-11 09:11:22,EGV,,6.3,,,33082.0
2025-12-11 09:16:22,EGV,,6.0,,,33382.0
2025-12-11 09:21:22,EGV,,5.8,,,33682.0
2025-12-11 09:26:22,EGV,,5.6,,,33982.0
2025-12-11 09:31:21,EGV,,5.4,,,34281.0
2025-12-11 09:36:22,EGV,,5.4,,,34582.0
2025-12-11 09:41:22,EGV,,5.6,,,34882.0
2025-12-11 09:46:22,EGV,,5.7,,,35182.0
2025-12-11 09:51:22,EGV,,5.8,,,35482.0
2025-12-11 09:56:22,EGV,,5.8,,,35782.0
2025-12-11 10:01:22,EGV,,5.8,,,36082.0
2025-12-11 10:06:21,EGV,,5.8,,,36381.0
2025-12-11 10:11:22,EGV,,5.8,,,36682.0
2025-12-11 10:16:22,EGV,,5.8,,,36982.0
2025-12-11 10:21:22,EGV,,5.8,,,37282.0
2025-12-11 10:26:22,EGV,,5.8,,,37582.0
2025-12-11 10:31:23,EGV,,5.6,,,37883.0
2025-12-11 10:36:22,EGV,,5.5,,,38182.0
2025-12-11 10:41:21,EGV,,5.5,,,38481.0
2025-12-11 10:46:22,EGV,,5.5,,,38782.0
2025-12-11 10:51:22,EGV,,5.6,,,39082.0
2025-12-11 10:56:22,EGV,,5.5,,,39382.0
2025-12-11 11:01:22,EGV,,5.5,,,39682.0
2025-12-11 11:06:22,EGV,,5.6,,,39982.0
2025-12-11 11:11:22,EGV,,5.6,,,40282.0
2025-12-11 11:16:22,EGV,,5.7,,,40582.0
